Trace
Swept SA
A.03.08,N9010A
1749990904.67134,-80.6168917616519
1749990954.67134,-79.7988676934509
1749991004.67134,-85.6886409348413
1749991054.67134,-80.2124665497921
1749991104.67134,-82.1336763519073
1749991154.67134,-79.6421430092846
1749991204.67134,-81.0717739064218
1749991254.67134,-79.2423050443612
1749991304.67134,-82.027409319367
1749991354.67134,-79.9479461428002
1749991404.67134,-80.6742291794736
1749991454.67134,-80.9632132046768
1749991504.67134,-84.247541626343
1749991554.67134,-81.0740669222484
1749991604.67134,-81.8271076383646
1749991654.67134,-78.9739618597174
1749991704.67134,-79.096283191529
1749991754.67134,-81.047308667833
1749991804.67134,-81.5671744652416
1749991854.67134,-80.6245353306865
1749991904.67134,-80.6245353306865
1749991954.67134,-82.3316826649221
1749992004.67134,-83.5931216426123
1749992054.67134,-81.5503548211593
1749992104.67134,-79.0328282945134
1749992154.67134,-78.9288551271912
1749992204.67134,-82.6130214484429
1749992254.67134,-81.9173185944455
1749992304.67134,-84.3882099726986
1749992354.67134,-78.5557745672918
1749992404.67134,-78.4556239424054
1749992454.67134,-78.910506453067
1749992504.67134,-79.5374032688006
1749992554.67134,-79.8034522092671
1749992604.67134,-81.0824748037568
1749992654.67134,-81.1573966224316
1749992704.67134,-85.5043917628544
1749992754.67134,-82.88518552901
1749992804.67134,-82.88518552901
1749992854.67134,-84.4340796848074
1749992904.67134,-85.910345442851
1749992954.67134,-84.8232143479646
1749993004.67134,-87.8797191620497
1749993054.67134,-83.3133097852561
1749993104.67134,-85.8912324301179
1749993154.67134,-82.0748058792351
1749993204.67134,-82.0748058792351
1749993254.67134,-82.2040078004987
1749993304.67134,-85.4646363414547
1749993354.67134,-83.5044364496832
1749993404.67134,-82.3752573618675
1749993454.67134,-79.6421394549082
1749993504.67134,-80.8645884997529
1749993554.67134,-79.1612635250073
1749993604.67134,-81.4922497455683
1749993654.67134,-80.6673450095099
1749993704.67134,-80.2942648416374
1749993754.67134,-79.8921332075093
1749993804.67134,-81.0434830153177
1749993854.67134,-79.8630818719294
1749993904.67134,-82.861483975652
1749993954.67134,-80.4586337482163
1749994004.67134,-83.8224710133452
1749994054.67134,-82.5289226138562
1749994104.67134,-82.8087326417539
1749994154.67134,-84.74981958613
1749994204.67134,-83.2582634100594
1749994254.67134,-82.1443744789195
1749994304.67134,-84.8285637381597
1749994354.67134,-81.6260375678096
1749994404.67134,-81.9769469372841
1749994454.67134,-80.9234541374277
1749994504.67134,-82.5487990896715
1749994554.67134,-81.0266626133169
1749994604.67134,-81.8576832865971
1749994654.67134,-86.3124741106428
1749994704.67134,-85.7215090108602
1749994754.67134,-83.9440266997918
1749994804.67134,-86.5739358041729
1749994854.67134,-82.1871859610663
1749994904.67134,-80.2185765674089
1749994954.67134,-80.194112282752
1749995004.67134,-80.5595472612124
1749995054.67134,-80.4295806746509
1749995104.67134,-82.2590494452385
1749995154.67134,-81.2865945842244
1749995204.67134,-84.9608222690079
1749995254.67134,-85.7436788553263
1749995304.67134,-83.0533734105807
1749995354.67134,-81.5763429611041
1749995404.67134,-83.4340985195818
1749995454.67134,-81.8920848225609
1749995504.67134,-84.1305656207152
1749995554.67134,-84.501352093248
1749995604.67134,-83.9103869934653
1749995654.67134,-82.2674581369356
1749995704.67134,-82.2682226192877
1749995754.67134,-82.5006331340486
1749995804.67134,-83.1527587298588
1749995854.67134,-81.6183901177095
1749995904.67134,-81.8867325836375
1749995954.67134,-83.4730875507656
1749996004.67134,-80.2973192166691
1749996054.67134,-80.2805000168838
1749996104.67134,-79.6413707778692
1749996154.67134,-79.6352546969043
1749996204.67134,-80.7414983994294
1749996254.67134,-79.5939710425839
1749996304.67134,-80.3064929134207
1749996354.67134,-85.026568221716
1749996404.67134,-81.7101302737105
1749996454.67134,-81.600041038491
1749996504.67134,-82.6619431834226
1749996554.67134,-80.1994612939879
1749996604.67134,-82.6084274586453
1749996654.67134,-80.1826419243243
1749996704.67134,-80.3538918123822
1749996754.67134,-80.502970928177
1749996804.67134,-85.2100495399203
1749996854.67134,-81.4012681131117
1749996904.67134,-82.2514015116386
1749996954.67134,-80.2988467700766
1749997004.67134,-80.6581656545046
1749997054.67134,-79.2331217821553
1749997104.67134,-80.6703976988263
1749997154.67134,-84.9180067620525
1749997204.67134,-86.6549699142201
1749997254.67134,-84.8744295430679
1749997304.67134,-86.1052881812715
1749997354.67134,-81.6252683942034
1749997404.67134,-87.8659510834736
1749997454.67134,-83.8369912776988
1749997504.67134,-83.7796530235533
1749997554.67134,-82.2628681458115
1749997604.67134,-83.3446475375446
1749997654.67134,-82.2735711078211
1749997704.67134,-84.6297861476614
1749997754.67134,-81.967767516941
1749997804.67134,-81.5327621616079
1749997854.67134,-82.1160821111811
1749997904.67134,-85.7085073617026
1749997954.67134,-80.6627512287932
1749998004.67134,-82.3049154069574
1749998054.67134,-80.9853736666345
1749998104.67134,-81.9410092363904
1749998154.67134,-80.8240622843694
1749998204.67134,-81.2346032374375
1749998254.67134,-85.50744102847
1749998304.67134,-85.1351253821521
1749998354.67134,-86.1312797841198
1749998404.67134,-87.2222333561043
1749998454.67134,-85.0120392543671
1749998504.67134,-85.4722732852361
1749998554.67134,-82.7857903567913
1749998604.67134,-83.7146681425639
1749998654.67134,-86.9263681403412
1749998704.67134,-87.8047883528933
1749998754.67134,-84.4753537736735
1749998804.67134,-87.4217694440119
1749998854.67134,-84.6649517608828
1749998904.67134,-86.47836585324
1749998954.67134,-83.2299691083221
1749999004.67134,-84.3744383266784
1749999054.67134,-82.2972687147758
1749999104.67134,-86.9133708426813
1749999154.67134,-84.2291814266304
1749999204.67134,-83.418037843341
1749999254.67134,-83.1986238421863
1749999304.67134,-84.0984503054466
1749999354.67134,-85.6083544891958
1749999404.67134,-84.8522554516446
1749999454.67134,-83.333176970036
1749999504.67134,-84.1565526368498
1749999554.67134,-81.4349022395899
1749999604.67134,-84.6290186597704
1749999654.67134,-81.4830662612139
1749999704.67134,-87.4622870217379
1749999754.67134,-84.3056313344827
1749999804.67134,-84.0908044365213
1749999854.67134,-84.690943546677
1749999904.67134,-87.5112151859573
1749999954.67134,-86.0762326379371
1750000004.67134,-83.5388289298276
1750000054.67134,-82.5052133767726
1750000104.67134,-82.2093485661039
1750000154.67134,-82.4914520410577
1750000204.67134,-84.1634320502214
1750000254.67134,-82.626005508664
1750000304.67134,-87.6587647228728
1750000354.67134,-86.6045074929345
1750000404.67134,-89.421721163604
1750000454.67134,-85.6312879143523
1750000504.67134,-86.435550868987
1750000554.67134,-85.239095021233
1750000604.67134,-87.6725254182771
1750000654.67134,-87.9133455786671
1750000704.67134,-95.9261589019875
1750000754.67134,-89.6472505531428
1750000804.67134,-88.831519931998
1750000854.67134,-86.528820290246
1750000904.67134,-87.5310908777191
1750000954.67134,-86.4416662443036
