Trace
Swept SA
A.03.08,N9010A
1750013204.67134,-55.5191599912664
1750013254.67134,-55.4778764414865
1750013304.67134,-54.9878263444018
1750013354.67134,-55.4228316213295
1750013404.67134,-54.8456276481807
1750013454.67134,-57.4220212107304
1750013504.67134,-55.3043326359404
1750013554.67134,-55.326503238325
1750013604.67134,-54.193501621141
1750013654.67134,-53.2363368776001
1750013704.67134,-52.8250312853692
1750013754.67134,-53.304378041485
1750013804.67134,-53.8288307199383
1750013854.67134,-53.8257726729221
1750013904.67134,-57.6261442842232
1750013954.67134,-56.1758715403245
1750014004.67134,-54.7087796619784
1750014054.67134,-56.4549170074648
1750014104.67134,-56.1116526705918
1750014154.67134,-58.7247425621201
1750014204.67134,-57.2660603163355
1750014254.67134,-57.1085714242359
1750014304.67134,-55.0688627151369
1750014354.67134,-56.8417578707418
1750014404.67134,-55.4564683090495
1750014454.67134,-56.2118026551677
1750014504.67134,-55.5268030768013
1750014554.67134,-54.5084775889492
1750014604.67134,-54.0864688517629
1750014654.67134,-55.0214626923653
1750014704.67134,-55.7699163444909
1750014754.67134,-57.1177447681634
1750014804.67134,-55.5405636676652
1750014854.67134,-55.9419305972927
1750014904.67134,-60.3393832717334
1750014954.67134,-57.6169684705268
1750015004.67134,-56.7515447977161
1750015054.67134,-56.2645527999179
1750015104.67134,-55.1307866611792
1750015154.67134,-58.6605222941584
1750015204.67134,-56.8257018988228
1750015254.67134,-61.1337070410622
1750015304.67134,-57.4961755415142
1750015354.67134,-58.149830324177
1750015404.67134,-53.6728684926522
1750015454.67134,-54.1124608466381
1750015504.67134,-53.2844980112932
1750015554.67134,-52.6216691137168
1750015604.67134,-52.6973554408788
1750015654.67134,-56.3983408704429
1750015704.67134,-55.4916337654603
1750015754.67134,-58.7912522523293
1750015804.67134,-55.3754282140597
1750015854.67134,-55.3754282140597
1750015904.67134,-55.2951547575694
1750015954.67134,-59.5794602543147
1750016004.67134,-57.849377430248
1750016054.67134,-59.233902248237
1750016104.67134,-56.3425309929612
1750016154.67134,-56.3425309929612
1750016204.67134,-56.8547516532278
1750016254.67134,-57.8761348352721
1750016304.67134,-55.3716048875702
1750016354.67134,-55.3356729756058
1750016404.67134,-54.9335414460182
1750016454.67134,-58.6521106622601
1750016504.67134,-55.2492832944074
1750016554.67134,-60.4754632473424
1750016604.67134,-57.4839414194504
1750016654.67134,-57.9533496044357
1750016704.67134,-62.5174652336192
1750016754.67134,-63.316376472033
1750016804.67134,-58.8241244315622
1750016854.67134,-58.8111277742128
1750016904.67134,-57.1941921801117
1750016954.67134,-58.4709213144777
1750017004.67134,-57.2423562017356
1750017054.67134,-58.2576233028149
1750017104.67134,-55.2194664833409
1750017154.67134,-55.1965312156583
1750017204.67134,-56.590994657048
1750017254.67134,-59.1131080255359
1750017304.67134,-57.4946434928658
1750017354.67134,-58.9326838788214
1750017404.67134,-62.0297076427263
1750017454.67134,-58.9051613511348
1750017504.67134,-58.6131190698344
1750017554.67134,-60.8760641265105
1750017604.67134,-58.6146478777278
1750017654.67134,-58.2790285995913
1750017704.67134,-59.8814383625579
1750017754.67134,-60.5702604049548
1750017804.67134,-59.5091225071591
1750017854.67134,-56.8157590284649
1750017904.67134,-54.8708493848421
1750017954.67134,-54.0092482152645
1750018004.67134,-53.9610841675055
1750018054.67134,-57.2155967189695
1750018104.67134,-59.5802213913713
1750018154.67134,-59.4563708727071
1750018204.67134,-55.7492691008269
1750018254.67134,-58.1482966943538
1750018304.67134,-55.8066072242968
1750018354.67134,-59.8011638867979
1750018404.67134,-58.0435589009363
1750018454.67134,-62.6703641084595
1750018504.67134,-57.0504621278229
1750018554.67134,-56.6498595890746
1750018604.67134,-55.3998881602865
1750018654.67134,-57.4220130696402
1750018704.67134,-58.0389713011758
1750018754.67134,-60.8217821291254
1750018804.67134,-59.8210404802213
1750018854.67134,-61.366112028245
1750018904.67134,-59.4089702357601
1750018954.67134,-59.1673854100722
1750019004.67134,-59.2721230597465
1750019054.67134,-59.5267043075677
1750019104.67134,-59.6268548409812
1750019154.67134,-57.7973858874477
1750019204.67134,-57.7683344734624
1750019254.67134,-58.2132783868584
1750019304.67134,-55.2041729290994
1750019354.67134,-57.9892772171727
1750019404.67134,-57.9892772171727
1750019454.67134,-59.9953473829581
1750019504.67134,-57.7996788510041
1750019554.67134,-57.7996788510041
1750019604.67134,-58.425046662831
1750019654.67134,-61.5411832042529
1750019704.67134,-58.2239807216251
1750019754.67134,-57.9533446910329
1750019804.67134,-57.6750635102313
1750019854.67134,-57.6001416392862
1750019904.67134,-57.6437186099872
1750019954.67134,-62.7773929183669
1750020004.67134,-59.8745542187294
1750020054.67134,-64.1053440560352
1750020104.67134,-56.5405324840461
1750020154.67134,-57.9158832001891
1750020204.67134,-58.8806927933856
1750020254.67134,-61.2560205846077
1750020304.67134,-58.590943880736
1750020354.67134,-60.4624605919827
1750020404.67134,-58.0045656881331
1750020454.67134,-56.9151410547177
1750020504.67134,-55.635353768795
1750020554.67134,-55.484745570688
1750020604.67134,-59.9892294594671
1750020654.67134,-60.543498086528
1750020704.67134,-61.2422586739202
1750020754.67134,-62.1726654766672
1750020804.67134,-57.703348730014
1750020854.67134,-57.703348730014
1750020904.67134,-58.6436941038915
1750020954.67134,-59.1062215948843
1750021004.67134,-59.1062215948843
1750021054.67134,-62.467765295349
1750021104.67134,-56.9258431281332
1750021154.67134,-60.7812593766454
1750021204.67134,-57.3822546688367
1750021254.67134,-58.1154181904216
1750021304.67134,-60.0824983972264
1750021354.67134,-61.1528102531249
1750021404.67134,-61.7185464160203
1750021454.67134,-63.8079480069069
1750021504.67134,-61.073301030703
1750021554.67134,-62.6390144385558
1750021604.67134,-60.8783513534079
1750021654.67134,-63.5059668408545
1750021704.67134,-60.9624471171179
1750021754.67134,-62.924940233797
1750021804.67134,-61.8523347870992
1750021854.67134,-66.7260763274502
1750021904.67134,-59.058820578978
1750021954.67134,-59.3286920618804
1750022004.67134,-58.9296184878361
1750022054.67134,-59.655901511442
1750022104.67134,-58.1857516514174
1750022154.67134,-62.8943593324052
1750022204.67134,-64.8492074034153
1750022254.67134,-59.1222742345754
1750022304.67134,-58.7996516399234
1750022354.67134,-59.7063586272979
1750022404.67134,-64.9432416598505
1750022454.67134,-62.7070542172793
1750022504.67134,-61.9838290708114
1750022554.67134,-63.0793697590567
1750022604.67134,-60.8087793692252
1750022654.67134,-59.6536070059134
1750022704.67134,-58.6383396173478
1750022754.67134,-60.0587964126389
1750022804.67134,-58.516018141793
1750022854.67134,-58.5534790445966
1750022904.67134,-59.4815921650714
1750022954.67134,-61.1917976769988
1750023004.67134,-57.6177203165478
1750023054.67134,-56.7928156196921
1750023104.67134,-56.7943446235989
1750023154.67134,-60.1543593462919
1750023204.67134,-61.6245090364382
