Trace
Swept SA
A.03.08,N9010A
1750013104.67134,-71.4820973470539
1750013154.67134,-70.6663666736388
1750013204.67134,-70.7619302083995
1750013254.67134,-70.7519914543232
1750013304.67134,-68.7994367127612
1750013354.67134,-71.9377440003109
1750013404.67134,-70.9217121816635
1750013454.67134,-74.9491428005856
1750013504.67134,-72.6984296706232
1750013554.67134,-68.9339898014082
1750013604.67134,-68.9332252798534
1750013654.67134,-70.0356463746049
1750013704.67134,-68.6044864343583
1750013754.67134,-68.5754350465081
1750013804.67134,-68.7344526550281
1750013854.67134,-72.7068387151445
1750013904.67134,-70.2841113454478
1750013954.67134,-71.9408010803277
1750014004.67134,-70.8230895806168
1750014054.67134,-72.9767099628307
1750014104.67134,-69.4874930967255
1750014154.67134,-70.3659133223452
1750014204.67134,-71.9163364297791
1750014254.67134,-73.0317542472177
1750014304.67134,-72.972887002233
1750014354.67134,-71.6946286940819
1750014404.67134,-71.6403485784255
1750014454.67134,-72.3612799642158
1750014504.67134,-72.2894160357465
1750014554.67134,-72.9812961904974
1750014604.67134,-69.7512476884742
1750014654.67134,-69.7512476884742
1750014704.67134,-70.4446568340643
1750014754.67134,-72.9484219857927
1750014804.67134,-69.7221960915431
1750014854.67134,-69.7183735360397
1750014904.67134,-70.2221845506773
1750014954.67134,-70.9553480461272
1750015004.67134,-70.9048904729066
1750015054.67134,-72.9866469397188
1750015104.67134,-72.0157211740845
1750015154.67134,-71.3697113325502
1750015204.67134,-67.9164263784094
1750015254.67134,-70.0700467475558
1750015304.67134,-68.0945568428517
1750015354.67134,-69.411040340145
1750015404.67134,-70.6640696591386
1750015454.67134,-71.6449339828359
1750015504.67134,-72.2955306662122
1750015554.67134,-76.1509468363191
1750015604.67134,-73.3581972412256
1750015654.67134,-74.5768237174994
1750015704.67134,-73.1945921897558
1750015754.67134,-73.7389222456862
1750015804.67134,-71.1640575825028
1750015854.67134,-73.3123263269012
1750015904.67134,-69.970659664157
1750015954.67134,-70.2749339767117
1750016004.67134,-70.54174734726
1750016054.67134,-69.8162286753306
1750016104.67134,-69.8231092386475
1750016154.67134,-67.2161351536653
1750016204.67134,-66.7635461031274
1750016254.67134,-70.6426621016743
1750016304.67134,-71.7871312285577
1750016354.67134,-71.985903291478
1750016404.67134,-69.1251124540942
1750016454.67134,-68.9607431162857
1750016504.67134,-69.3101233511778
1750016554.67134,-69.455379950672
1750016604.67134,-71.203046247795
1750016654.67134,-71.7145023734394
1750016704.67134,-72.4484304035115
1750016754.67134,-75.0431721044154
1750016804.67134,-72.7328274039268
1750016854.67134,-74.3451757641591
1750016904.67134,-75.669304320189
1750016954.67134,-72.7198304982938
1750017004.67134,-72.7190659767391
1750017054.67134,-74.594405217354
1750017104.67134,-71.5669514774976
1750017154.67134,-73.2198188006173
1750017204.67134,-72.4239653217334
1750017254.67134,-72.067704327511
1750017304.67134,-72.2496573343891
1750017354.67134,-76.3367195238374
1750017404.67134,-74.374226119672
1750017454.67134,-73.158657585874
1750017504.67134,-72.891079602298
1750017554.67134,-72.241247244463
1750017604.67134,-72.2381891059738
1750017654.67134,-75.1058603890665
1750017704.67134,-73.4851024224079
1750017754.67134,-74.0699512321447
1750017804.67134,-71.9591432206716
1750017854.67134,-71.6908007286085
1750017904.67134,-71.1694057966175
1750017954.67134,-70.9270565669829
1750018004.67134,-73.1372505511121
1750018054.67134,-71.1762861377859
1750018104.67134,-70.3246236438793
1750018154.67134,-70.447709458043
1750018204.67134,-73.273332787409
1750018254.67134,-76.7442011492683
1750018304.67134,-75.7426950441473
1750018354.67134,-77.9207795934101
1750018404.67134,-72.3857379764437
1750018454.67134,-73.0011673347481
1750018504.67134,-72.103634318544
1750018554.67134,-73.8375394498304
1750018604.67134,-72.9430643891696
1750018654.67134,-72.6831314904652
1750018704.67134,-73.6647603095821
1750018754.67134,-71.2794936858784
1750018804.67134,-71.2787291643236
1750018854.67134,-74.5087773788605
1750018904.67134,-73.4170592853213
1750018954.67134,-74.0439561271901
1750019004.67134,-72.7718138215986
1750019054.67134,-75.163960838741
1750019104.67134,-72.8253294026327
1750019154.67134,-76.7334966583541
1750019204.67134,-76.8573468764644
1750019254.67134,-77.2862361116299
1750019304.67134,-74.6463882139698
1750019354.67134,-76.7067385215467
1750019404.67134,-74.044719930029
1750019454.67134,-76.0851929385342
1750019504.67134,-75.062280491232
1750019554.67134,-75.062280491232
1750019604.67134,-74.0882965479058
1750019654.67134,-71.170167560917
1750019704.67134,-71.0363785625952
1750019754.67134,-77.267887163087
1750019804.67134,-76.1968106026879
1750019854.67134,-77.8343877299291
1750019904.67134,-74.6547968272616
1750019954.67134,-74.6547968272616
1750020004.67134,-77.1096335011491
1750020054.67134,-74.7488311621022
1750020104.67134,-73.4782180041606
1750020154.67134,-72.6502552080184
1750020204.67134,-72.6342005167203
1750020254.67134,-75.5959062914643
1750020304.67134,-74.0752987536787
1750020354.67134,-73.2924420236171
1750020404.67134,-73.0714990446907
1750020454.67134,-74.641034890439
1750020504.67134,-71.8979782686059
1750020554.67134,-73.3910633048402
1750020604.67134,-71.8949202215897
1750020654.67134,-75.874186727415
1750020704.67134,-73.1601815195672
1750020754.67134,-73.8872290647278
1750020804.67134,-74.0256049310267
1750020854.67134,-75.2465249458295
1750020904.67134,-70.8506010531471
1750020954.67134,-70.8528945655411
1750021004.67134,-73.220577167351
1750021054.67134,-74.5401187769983
1750021104.67134,-73.2236351882321
1750021154.67134,-73.9032831026478
1750021204.67134,-72.9912244382551
1750021254.67134,-79.0216672151491
1750021304.67134,-75.6394815764499
1750021354.67134,-74.9453078047646
1750021404.67134,-74.8925567060825
1750021454.67134,-73.1234839230352
1750021504.67134,-73.1227194014805
1750021554.67134,-73.8490023858837
1750021604.67134,-75.892533532878
1750021654.67134,-77.9024262149641
1750021704.67134,-76.7311991734218
1750021754.67134,-76.3175999119862
1750021804.67134,-75.4850501302588
1750021854.67134,-77.0576440099557
1750021904.67134,-80.3236242148623
1750021954.67134,-75.6478901636066
1750022004.67134,-72.9682878376813
1750022054.67134,-72.7374062484218
1750022104.67134,-73.8123051160407
1750022154.67134,-74.4804853900813
1750022204.67134,-74.4437889696298
1750022254.67134,-74.0003739033298
1750022304.67134,-74.0393638231078
1750022354.67134,-76.2075098143076
1750022404.67134,-69.8781438661073
1750022454.67134,-72.0309997921043
1750022504.67134,-69.1862636590861
1750022554.67134,-75.4972811030406
1750022604.67134,-65.7001046831864
1750022654.67134,-68.2482114186434
1750022704.67134,-66.0410754423277
1750022754.67134,-68.7474353039526
1750022804.67134,-67.9882782585879
1750022854.67134,-69.4935954306168
1750022904.67134,-67.9882782455203
1750022954.67134,-70.8116079318168
1750023004.67134,-70.8727685454524
1750023054.67134,-71.614341725734
1750023104.67134,-69.8108660607642
1750023154.67134,-69.8750847606186
1750023204.67134,-68.3514192150195
